test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,26,create_channel,14877
connection_phase,SPVA_CERTMON,26,total,31986
connection_phase,SPVA_CERTMON,27,search,2394
connection_phase,SPVA_CERTMON,27,tcp_connect,9235
connection_phase,SPVA_CERTMON,27,validation,676
connection_phase,SPVA_CERTMON,27,create_channel,13721
connection_phase,SPVA_CERTMON,27,total,26026
connection_phase,SPVA_CERTMON,28,search,1407
connection_phase,SPVA_CERTMON,28,tcp_connect,11972
connection_phase,SPVA_CERTMON,28,validation,1038
connection_phase,SPVA_CERTMON,28,create_channel,20081
connection_phase,SPVA_CERTMON,28,total,34498
connection_phase,SPVA_CERTMON,29,search,2063
connection_phase,SPVA_CERTMON,29,tcp_connect,22599
connection_phase,SPVA_CERTMON,29,validation,475
connection_phase,SPVA_CERTMON,29,create_channel,23345
connection_phase,SPVA_CERTMON,29,total,48482
connection_phase,SPVA_CERTMON,30,search,1739
connection_phase,SPVA_CERTMON,30,tcp_connect,14165
connection_phase,SPVA_CERTMON,30,validation,1083
connection_phase,SPVA_CERTMON,30,create_channel,15915
connection_phase,SPVA_CERTMON,30,total,32902
connection_phase,SPVA_CERTMON,31,search,6782
connection_phase,SPVA_CERTMON,31,tcp_connect,15559
connection_phase,SPVA_CERTMON,31,validation,2140
connection_phase,SPVA_CERTMON,31,create_channel,11791
connection_phase,SPVA_CERTMON,31,total,36272
connection_phase,SPVA_CERTMON,32,search,2509
connection_phase,SPVA_CERTMON,32,tcp_connect,11968
connection_phase,SPVA_CERTMON,32,validation,3300
connection_phase,SPVA_CERTMON,32,create_channel,13682
connection_phase,SPVA_CERTMON,32,total,31459
connection_phase,SPVA_CERTMON,33,search,2642
connection_phase,SPVA_CERTMON,33,tcp_connect,10597
connection_phase,SPVA_CERTMON,33,validation,930
connection_phase,SPVA_CERTMON,33,create_channel,13620
connection_phase,SPVA_CERTMON,33,total,27789
connection_phase,SPVA_CERTMON,34,search,2888
connection_phase,SPVA_CERTMON,34,tcp_connect,13664
connection_phase,SPVA_CERTMON,34,validation,825
connection_phase,SPVA_CERTMON,34,create_channel,13107
connection_phase,SPVA_CERTMON,34,total,30484
connection_phase,SPVA_CERTMON,35,search,1606
connection_phase,SPVA_CERTMON,35,tcp_connect,11728
connection_phase,SPVA_CERTMON,35,validation,777
connection_phase,SPVA_CERTMON,35,create_channel,18191
connection_phase,SPVA_CERTMON,35,total,32302
connection_phase,SPVA_CERTMON,36,search,3199
connection_phase,SPVA_CERTMON,36,tcp_connect,3331
connection_phase,SPVA_CERTMON,36,validation,490
connection_phase,SPVA_CERTMON,36,create_channel,11907
connection_phase,SPVA_CERTMON,36,total,18927
connection_phase,SPVA_CERTMON,37,search,4086
connection_phase,SPVA_CERTMON,37,tcp_connect,26603
connection_phase,SPVA_CERTMON,37,validation,1487
connection_phase,SPVA_CERTMON,37,create_channel,12915
connection_phase,SPVA_CERTMON,37,total,45091
connection_phase,SPVA_CERTMON,38,search,2968
connection_phase,SPVA_CERTMON,38,tcp_connect,16566
connection_phase,SPVA_CERTMON,38,validation,1017
connection_phase,SPVA_CERTMON,38,create_channel,19683
connection_phase,SPVA_CERTMON,38,total,40234
connection_phase,SPVA_CERTMON,39,search,2694
connection_phase,SPVA_CERTMON,39,tcp_connect,12322
connection_phase,SPVA_CERTMON,39,validation,1826
connection_phase,SPVA_CERTMON,39,create_channel,14818
connection_phase,SPVA_CERTMON,39,total,31660
connection_phase,SPVA_CERTMON,40,search,3107
connection_phase,SPVA_CERTMON,40,tcp_connect,14794
connection_phase,SPVA_CERTMON,40,validation,3462
connection_phase,SPVA_CERTMON,40,create_channel,25902
connection_phase,SPVA_CERTMON,40,total,47265
connection_phase,SPVA_CERTMON,41,search,1276
connection_phase,SPVA_CERTMON,41,tcp_connect,3372
connection_phase,SPVA_CERTMON,41,validation,403
connection_phase,SPVA_CERTMON,41,create_channel,38575
connection_phase,SPVA_CERTMON,41,total,43626
connection_phase,SPVA_CERTMON,42,search,4249
connection_phase,SPVA_CERTMON,42,tcp_connect,11965
connection_phase,SPVA_CERTMON,42,validation,962
connection_phase,SPVA_CERTMON,42,create_channel,14503
connection_phase,SPVA_CERTMON,42,total,31679
connection_phase,SPVA_CERTMON,43,search,2383
connection_phase,SPVA_CERTMON,43,tcp_connect,20821
connection_phase,SPVA_CERTMON,43,validation,2250
connection_phase,SPVA_CERTMON,43,create_channel,17980
connection_phase,SPVA_CERTMON,43,total,43434
connection_phase,SPVA_CERTMON,44,search,2723
connection_phase,SPVA_CERTMON,44,tcp_connect,9665
connection_phase,SPVA_CERTMON,44,validation,1359
connection_phase,SPVA_CERTMON,44,create_channel,13319
connection_phase,SPVA_CERTMON,44,total,27066
connection_phase,SPVA_CERTMON,45,search,1283
connection_phase,SPVA_CERTMON,45,tcp_connect,4371
connection_phase,SPVA_CERTMON,45,validation,544
connection_phase,SPVA_CERTMON,45,create_channel,11254
connection_phase,SPVA_CERTMON,45,total,17452
connection_phase,SPVA_CERTMON,46,search,923
connection_phase,SPVA_CERTMON,46,tcp_connect,3875
connection_phase,SPVA_CERTMON,46,validation,432
connection_phase,SPVA_CERTMON,46,create_channel,29456
connection_phase,SPVA_CERTMON,46,total,34686
connection_phase,SPVA_CERTMON,47,search,12681
connection_phase,SPVA_CERTMON,47,tcp_connect,4151
connection_phase,SPVA_CERTMON,47,validation,470
connection_phase,SPVA_CERTMON,47,create_channel,22984
connection_phase,SPVA_CERTMON,47,total,40286
connection_phase,SPVA_CERTMON,48,search,2316
connection_phase,SPVA_CERTMON,48,tcp_connect,17640
connection_phase,SPVA_CERTMON,48,validation,372
connection_phase,SPVA_CERTMON,48,create_channel,12101
connection_phase,SPVA_CERTMON,48,total,32429
connection_phase,SPVA_CERTMON,49,search,2164
connection_phase,SPVA_CERTMON,49,tcp_connect,14820
connection_phase,SPVA_CERTMON,49,validation,648
connection_phase,SPVA_CERTMON,49,create_channel,14614
connection_phase,SPVA_CERTMON,49,total,32246
connection_phase,SPVA_CERTMON,50,search,3874
connection_phase,SPVA_CERTMON,50,tcp_connect,4826
connection_phase,SPVA_CERTMON,50,validation,700
connection_phase,SPVA_CERTMON,50,create_channel,13372
connection_phase,SPVA_CERTMON,50,total,22772
