test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,7,create_channel,14620
connection_phase,SPVA_CERTMON,7,total,31552
connection_phase,SPVA_CERTMON,8,search,4069
connection_phase,SPVA_CERTMON,8,tcp_connect,12606
connection_phase,SPVA_CERTMON,8,validation,813
connection_phase,SPVA_CERTMON,8,create_channel,14057
connection_phase,SPVA_CERTMON,8,total,31545
connection_phase,SPVA_CERTMON,9,search,3311
connection_phase,SPVA_CERTMON,9,tcp_connect,12741
connection_phase,SPVA_CERTMON,9,validation,546
connection_phase,SPVA_CERTMON,9,create_channel,14050
connection_phase,SPVA_CERTMON,9,total,30648
connection_phase,SPVA_CERTMON,10,search,1836
connection_phase,SPVA_CERTMON,10,tcp_connect,12986
connection_phase,SPVA_CERTMON,10,validation,1267
connection_phase,SPVA_CERTMON,10,create_channel,17856
connection_phase,SPVA_CERTMON,10,total,33945
connection_phase,SPVA_CERTMON,11,search,6142
connection_phase,SPVA_CERTMON,11,tcp_connect,14538
connection_phase,SPVA_CERTMON,11,validation,503
connection_phase,SPVA_CERTMON,11,create_channel,13878
connection_phase,SPVA_CERTMON,11,total,35061
connection_phase,SPVA_CERTMON,12,search,3516
connection_phase,SPVA_CERTMON,12,tcp_connect,14615
connection_phase,SPVA_CERTMON,12,validation,666
connection_phase,SPVA_CERTMON,12,create_channel,14252
connection_phase,SPVA_CERTMON,12,total,33049
connection_phase,SPVA_CERTMON,13,search,2289
connection_phase,SPVA_CERTMON,13,tcp_connect,10295
connection_phase,SPVA_CERTMON,13,validation,875
connection_phase,SPVA_CERTMON,13,create_channel,13805
connection_phase,SPVA_CERTMON,13,total,27264
connection_phase,SPVA_CERTMON,14,search,2972
connection_phase,SPVA_CERTMON,14,tcp_connect,14010
connection_phase,SPVA_CERTMON,14,validation,696
connection_phase,SPVA_CERTMON,14,create_channel,13879
connection_phase,SPVA_CERTMON,14,total,31557
connection_phase,SPVA_CERTMON,15,search,3149
connection_phase,SPVA_CERTMON,15,tcp_connect,14235
connection_phase,SPVA_CERTMON,15,validation,1050
connection_phase,SPVA_CERTMON,15,create_channel,12879
connection_phase,SPVA_CERTMON,15,total,31313
connection_phase,SPVA_CERTMON,16,search,2833
connection_phase,SPVA_CERTMON,16,tcp_connect,13531
connection_phase,SPVA_CERTMON,16,validation,954
connection_phase,SPVA_CERTMON,16,create_channel,13529
connection_phase,SPVA_CERTMON,16,total,30847
connection_phase,SPVA_CERTMON,17,search,3615
connection_phase,SPVA_CERTMON,17,tcp_connect,13922
connection_phase,SPVA_CERTMON,17,validation,779
connection_phase,SPVA_CERTMON,17,create_channel,13886
connection_phase,SPVA_CERTMON,17,total,32202
connection_phase,SPVA_CERTMON,18,search,2366
connection_phase,SPVA_CERTMON,18,tcp_connect,13971
connection_phase,SPVA_CERTMON,18,validation,748
connection_phase,SPVA_CERTMON,18,create_channel,15190
connection_phase,SPVA_CERTMON,18,total,32275
connection_phase,SPVA_CERTMON,19,search,1661
connection_phase,SPVA_CERTMON,19,tcp_connect,14120
connection_phase,SPVA_CERTMON,19,validation,1802
connection_phase,SPVA_CERTMON,19,create_channel,15417
connection_phase,SPVA_CERTMON,19,total,33000
connection_phase,SPVA_CERTMON,20,search,1891
connection_phase,SPVA_CERTMON,20,tcp_connect,13928
connection_phase,SPVA_CERTMON,20,validation,949
connection_phase,SPVA_CERTMON,20,create_channel,13944
connection_phase,SPVA_CERTMON,20,total,30712
connection_phase,SPVA_CERTMON,21,search,3587
connection_phase,SPVA_CERTMON,21,tcp_connect,16997
connection_phase,SPVA_CERTMON,21,validation,1665
connection_phase,SPVA_CERTMON,21,create_channel,13588
connection_phase,SPVA_CERTMON,21,total,35837
connection_phase,SPVA_CERTMON,22,search,1792
connection_phase,SPVA_CERTMON,22,tcp_connect,13571
connection_phase,SPVA_CERTMON,22,validation,861
connection_phase,SPVA_CERTMON,22,create_channel,13430
connection_phase,SPVA_CERTMON,22,total,29654
connection_phase,SPVA_CERTMON,23,search,4014
connection_phase,SPVA_CERTMON,23,tcp_connect,13200
connection_phase,SPVA_CERTMON,23,validation,593
connection_phase,SPVA_CERTMON,23,create_channel,20791
connection_phase,SPVA_CERTMON,23,total,38598
connection_phase,SPVA_CERTMON,24,search,4655
connection_phase,SPVA_CERTMON,24,tcp_connect,13603
connection_phase,SPVA_CERTMON,24,validation,705
connection_phase,SPVA_CERTMON,24,create_channel,13305
connection_phase,SPVA_CERTMON,24,total,32268
connection_phase,SPVA_CERTMON,25,search,1667
connection_phase,SPVA_CERTMON,25,tcp_connect,11931
connection_phase,SPVA_CERTMON,25,validation,857
connection_phase,SPVA_CERTMON,25,create_channel,16737
connection_phase,SPVA_CERTMON,25,total,31192
connection_phase,SPVA_CERTMON,26,search,2263
connection_phase,SPVA_CERTMON,26,tcp_connect,13961
connection_phase,SPVA_CERTMON,26,validation,1352
connection_phase,SPVA_CERTMON,26,create_channel,13786
connection_phase,SPVA_CERTMON,26,total,31362
connection_phase,SPVA_CERTMON,27,search,1810
connection_phase,SPVA_CERTMON,27,tcp_connect,12449
connection_phase,SPVA_CERTMON,27,validation,398
connection_phase,SPVA_CERTMON,27,create_channel,15851
connection_phase,SPVA_CERTMON,27,total,30508
connection_phase,SPVA_CERTMON,28,search,1161
connection_phase,SPVA_CERTMON,28,tcp_connect,11111
connection_phase,SPVA_CERTMON,28,validation,975
connection_phase,SPVA_CERTMON,28,create_channel,14586
connection_phase,SPVA_CERTMON,28,total,27833
connection_phase,SPVA_CERTMON,29,search,11425
connection_phase,SPVA_CERTMON,29,tcp_connect,13040
connection_phase,SPVA_CERTMON,29,validation,350
connection_phase,SPVA_CERTMON,29,create_channel,15253
connection_phase,SPVA_CERTMON,29,total,40068
connection_phase,SPVA_CERTMON,30,search,3974
connection_phase,SPVA_CERTMON,30,tcp_connect,11597
connection_phase,SPVA_CERTMON,30,validation,865
connection_phase,SPVA_CERTMON,30,create_channel,12960
connection_phase,SPVA_CERTMON,30,total,29396
connection_phase,SPVA_CERTMON,31,search,2817
connection_phase,SPVA_CERTMON,31,tcp_connect,16260
connection_phase,SPVA_CERTMON,31,validation,754
connection_phase,SPVA_CERTMON,31,create_channel,13401
connection_phase,SPVA_CERTMON,31,total,33232
connection_phase,SPVA_CERTMON,32,search,4533
connection_phase,SPVA_CERTMON,32,tcp_connect,14612
connection_phase,SPVA_CERTMON,32,validation,948
connection_phase,SPVA_CERTMON,32,create_channel,13108
connection_phase,SPVA_CERTMON,32,total,33201
connection_phase,SPVA_CERTMON,33,search,6002
connection_phase,SPVA_CERTMON,33,tcp_connect,13691
connection_phase,SPVA_CERTMON,33,validation,679
