test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA,49,validation,406
connection_phase,SPVA,49,create_channel,269
connection_phase,SPVA,49,total,5011
connection_phase,SPVA,50,search,1216
connection_phase,SPVA,50,tcp_connect,3396
connection_phase,SPVA,50,validation,558
connection_phase,SPVA,50,create_channel,424
connection_phase,SPVA,50,total,5594
connection_phase,SPVA_CERTMON,1,search,1211
connection_phase,SPVA_CERTMON,1,tcp_connect,3999
connection_phase,SPVA_CERTMON,1,validation,645
connection_phase,SPVA_CERTMON,1,create_channel,12240
connection_phase,SPVA_CERTMON,1,total,18095
connection_phase,SPVA_CERTMON,2,search,827
connection_phase,SPVA_CERTMON,2,tcp_connect,3630
connection_phase,SPVA_CERTMON,2,validation,320
connection_phase,SPVA_CERTMON,2,create_channel,11572
connection_phase,SPVA_CERTMON,2,total,16349
connection_phase,SPVA_CERTMON,3,search,1825
connection_phase,SPVA_CERTMON,3,tcp_connect,13933
connection_phase,SPVA_CERTMON,3,validation,944
connection_phase,SPVA_CERTMON,3,create_channel,17390
connection_phase,SPVA_CERTMON,3,total,34092
connection_phase,SPVA_CERTMON,4,search,1471
connection_phase,SPVA_CERTMON,4,tcp_connect,14714
connection_phase,SPVA_CERTMON,4,validation,346
connection_phase,SPVA_CERTMON,4,create_channel,13843
connection_phase,SPVA_CERTMON,4,total,30374
connection_phase,SPVA_CERTMON,5,search,6280
connection_phase,SPVA_CERTMON,5,tcp_connect,9725
connection_phase,SPVA_CERTMON,5,validation,669
connection_phase,SPVA_CERTMON,5,create_channel,15762
connection_phase,SPVA_CERTMON,5,total,32436
connection_phase,SPVA_CERTMON,6,search,1492
connection_phase,SPVA_CERTMON,6,tcp_connect,9072
connection_phase,SPVA_CERTMON,6,validation,691
connection_phase,SPVA_CERTMON,6,create_channel,14111
connection_phase,SPVA_CERTMON,6,total,25366
connection_phase,SPVA_CERTMON,7,search,2641
connection_phase,SPVA_CERTMON,7,tcp_connect,9911
connection_phase,SPVA_CERTMON,7,validation,683
connection_phase,SPVA_CERTMON,7,create_channel,13471
connection_phase,SPVA_CERTMON,7,total,26706
connection_phase,SPVA_CERTMON,8,search,2438
connection_phase,SPVA_CERTMON,8,tcp_connect,12315
connection_phase,SPVA_CERTMON,8,validation,859
connection_phase,SPVA_CERTMON,8,create_channel,16155
connection_phase,SPVA_CERTMON,8,total,31767
connection_phase,SPVA_CERTMON,9,search,1365
connection_phase,SPVA_CERTMON,9,tcp_connect,16474
connection_phase,SPVA_CERTMON,9,validation,1313
connection_phase,SPVA_CERTMON,9,create_channel,25823
connection_phase,SPVA_CERTMON,9,total,44975
connection_phase,SPVA_CERTMON,10,search,1427
connection_phase,SPVA_CERTMON,10,tcp_connect,10264
connection_phase,SPVA_CERTMON,10,validation,709
connection_phase,SPVA_CERTMON,10,create_channel,16082
connection_phase,SPVA_CERTMON,10,total,28482
connection_phase,SPVA_CERTMON,11,search,2233
connection_phase,SPVA_CERTMON,11,tcp_connect,15642
connection_phase,SPVA_CERTMON,11,validation,481
connection_phase,SPVA_CERTMON,11,create_channel,13548
connection_phase,SPVA_CERTMON,11,total,31904
connection_phase,SPVA_CERTMON,12,search,2708
connection_phase,SPVA_CERTMON,12,tcp_connect,16060
connection_phase,SPVA_CERTMON,12,validation,765
connection_phase,SPVA_CERTMON,12,create_channel,13594
connection_phase,SPVA_CERTMON,12,total,33127
connection_phase,SPVA_CERTMON,13,search,792
